customer_id,age,gender,marital_status,education_level,employment_status,region,customer_tenure_years,annual_income,employment_years,savings_balance,monthly_expenses,existing_loans,num_delinquencies,recent_credit_inquiries,loan_amount,credit_score,debt_to_income_ratio,kyc_verified,document_match_score,face_match_score,liveness_score,device_trust_score,transaction_velocity,avg_txn_amount,cash_out_ratio,account_age_months,geo_risk_score,rule_engine_hits,fraud_probability_true,fraud_label
C004229,18,Male,Divorced,Bachelor,Contract,Central,6.2,150000.0,2.0,63642.0,6469.0,2,4,0,12538.0,613.0,0.086,1,0.764,0.997,0.903,0.778,20.35,1497.0,0.91,57.0,0.339,1,0.7836,1
C004230,22,Female,Married,High School,Salaried,South,10.5,150000.0,6.0,159091.0,10638.0,2,2,4,14564.0,710.0,0.096,1,0.882,0.881,0.884,0.625,5.61,6925.0,0.857,149.0,0.029,2,0.4973,1
C004231,75,Female,Single,Bachelor,Self-employed,West,6.3,150000.0,4.0,50697.0,8784.0,0,0,0,28090.0,758.0,0.161,1,0.89,0.974,0.969,0.723,8.24,6225.0,0.09,55.0,0.348,0,0.012,0
C004232,55,Female,Single,High School,Contract,North,4.7,150000.0,4.7,41308.0,6814.0,0,0,0,18913.0,788.0,0.111,1,0.831,1.0,0.856,0.712,0.56,1028.0,0.607,17.0,0.031,0,0.0064,0
C004233,34,Female,Married,PhD,Salaried,North,14.3,150000.0,14.0,18911.0,11149.0,5,0,3,72004.0,763.0,0.458,1,0.872,0.971,0.972,0.922,9.83,501.0,0.169,33.0,0.501,1,0.0513,0
C004234,34,Female,Divorced,Associate,Salaried,North,6.8,150000.0,3.0,34725.0,10388.0,1,1,0,8600.0,780.0,0.039,1,1.0,0.792,0.973,1.0,6.23,654.0,0.522,31.0,0.399,1,0.0166,0
C004235,20,Male,Single,Master,Salaried,South,16.6,150000.0,2.0,46043.0,9594.0,2,0,2,8842.0,781.0,0.108,1,0.984,0.908,1.0,0.854,16.86,5951.0,0.4,44.0,0.162,0,0.0069,0
C004236,76,Female,Single,Master,Salaried,West,2.5,150000.0,1.0,12372.0,9203.0,3,0,6,31495.0,699.0,0.176,1,0.842,0.997,1.0,0.854,6.06,4451.0,0.159,23.0,0.604,1,0.3898,0
C004237,24,Male,Married,Bachelor,Salaried,South,6.3,150000.0,6.3,40040.0,5000.0,2,0,0,24313.0,810.0,0.187,1,0.894,0.895,0.882,0.841,4.47,923.0,0.846,63.0,0.35,0,0.0062,0
C004238,65,Male,Single,Bachelor,Self-employed,West,2.0,150000.0,2.0,8385.0,11682.0,5,0,4,8015.0,702.0,0.067,1,1.0,0.952,0.936,0.9,12.45,702.0,0.688,22.0,0.0,1,0.1174,0
C004239,32,Female,Single,Bachelor,Self-employed,North,8.2,150000.0,4.0,4429.0,6048.0,5,1,4,14876.0,743.0,0.138,0,0.665,0.633,0.633,0.684,5.33,2091.0,0.185,80.0,0.417,2,0.4599,1
C004240,38,Female,Single,Master,Contract,East,8.3,150000.0,5.0,20694.0,9263.0,5,0,1,5000.0,776.0,0.048,1,0.868,0.927,0.952,0.991,2.81,977.0,0.666,25.0,0.21,0,0.0054,0
C004241,34,Female,Married,Bachelor,Salaried,North,14.2,150000.0,2.0,16116.0,8162.0,1,0,1,21325.0,790.0,0.136,1,0.873,0.918,0.841,0.591,1.32,11414.0,0.791,58.0,0.3,0,0.0284,0
C004242,69,Female,Single,Master,Contract,South,3.5,150000.0,3.5,87321.0,11595.0,2,0,0,14801.0,725.0,0.121,1,0.937,0.863,0.867,0.794,9.46,1679.0,0.01,54.0,0.466,0,0.0211,0
C004243,20,Female,Single,Associate,Salaried,North,8.7,150000.0,8.7,41010.0,10032.0,5,3,3,19088.0,681.0,0.102,1,0.81,0.867,0.959,1.0,4.39,3192.0,0.359,54.0,0.416,1,0.5627,1
C004244,39,Female,Married,Master,Salaried,North,1.9,150000.0,1.9,129130.0,7644.0,5,5,2,12159.0,579.0,0.069,0,0.583,0.538,0.624,0.51,6.15,1656.0,0.138,95.0,0.265,1,0.9935,1
C004245,35,Male,Married,Master,Salaried,South,3.4,150000.0,3.4,43780.0,8131.0,2,3,2,66325.0,592.0,0.382,1,0.853,0.905,1.0,0.687,0.71,4332.0,0.165,22.0,0.488,1,0.8811,1
C004246,34,Male,Married,Master,Unemployed,West,4.9,150000.0,2.0,18847.0,5469.0,2,0,4,17346.0,704.0,0.117,1,0.893,0.872,1.0,0.761,3.0,4307.0,0.183,55.0,0.06,1,0.1159,0
C004247,29,Female,Married,Bachelor,Self-employed,South,6.8,150000.0,4.0,9032.0,10632.0,4,0,2,12225.0,784.0,0.151,1,0.989,0.814,0.932,0.808,5.37,835.0,0.678,61.0,0.199,0,0.0102,0
C004248,74,Female,Married,Bachelor,Salaried,Central,5.5,150000.0,5.5,13820.0,9065.0,5,1,2,40837.0,660.0,0.232,1,0.857,0.82,0.927,0.891,4.81,3195.0,0.11,88.0,0.436,1,0.2476,0
C004249,41,Male,Married,Bachelor,Salaried,North,10.5,150000.0,7.0,143374.0,9013.0,5,2,1,24916.0,673.0,0.109,1,0.844,0.904,1.0,0.812,5.09,1568.0,0.529,54.0,0.218,1,0.3113,0
C004250,43,Male,Single,Associate,Contract,West,1.8,150000.0,1.8,55759.0,5836.0,1,0,5,32689.0,659.0,0.21,1,0.79,0.891,0.864,0.72,1.44,1116.0,0.63,41.0,0.423,1,0.3653,0
C004251,41,Male,Single,Bachelor,Contract,South,2.2,150000.0,2.2,37830.0,5823.0,5,0,0,69339.0,734.0,0.402,1,0.976,0.99,0.84,0.778,2.4,1735.0,0.51,42.0,0.06,0,0.0178,0
C004252,78,Female,Married,Bachelor,Salaried,South,13.0,150000.0,13.0,46362.0,7358.0,1,0,2,19919.0,710.0,0.113,1,0.83,0.899,0.868,0.943,9.54,739.0,0.959,50.0,0.346,0,0.0804,0
C004253,39,Male,Single,High School,Contract,East,1.0,150000.0,1.0,21050.0,11389.0,2,0,3,8097.0,731.0,0.054,1,0.879,0.836,0.986,0.807,5.37,2024.0,0.342,10.0,0.23,0,0.0911,0
C004254,39,Male,Single,High School,Salaried,South,5.4,150000.0,5.0,9516.0,10040.0,2,1,0,9653.0,763.0,0.039,1,0.906,0.936,0.898,0.6,7.76,1791.0,0.473,29.0,0.451,1,0.0149,0
C004255,38,Male,Single,Bachelor,Salaried,West,23.4,150000.0,4.0,41053.0,5000.0,4,0,3,26123.0,747.0,0.149,1,0.783,0.885,0.913,0.682,1.65,500.0,0.333,36.0,0.352,0,0.0644,0
C004256,38,Male,Married,Bachelor,Self-employed,South,11.6,150000.0,9.0,48051.0,10294.0,4,0,4,14468.0,745.0,0.158,1,0.811,0.903,1.0,0.751,10.79,7566.0,0.223,35.0,0.229,1,0.2036,0
C004257,23,Female,Married,Associate,Contract,South,4.9,150000.0,3.0,53190.0,7088.0,4,0,0,42936.0,760.0,0.253,1,0.912,0.837,0.878,0.679,1.39,1343.0,0.713,39.0,0.475,0,0.0143,0
C004258,55,Female,Single,PhD,Contract,West,9.6,150000.0,1.0,18242.0,8735.0,4,0,2,33466.0,777.0,0.245,1,0.925,0.987,0.903,0.782,16.71,1650.0,0.02,30.0,0.03,0,0.0072,0
C004259,19,Male,Single,Associate,Contract,East,7.1,150000.0,1.0,15645.0,11418.0,4,0,4,57820.0,685.0,0.401,1,0.999,0.964,0.869,0.774,3.78,4407.0,0.508,71.0,0.19,1,0.1744,0
C004260,32,Female,Single,Bachelor,Salaried,West,8.2,150000.0,3.0,212631.0,5628.0,1,0,1,44657.0,727.0,0.301,1,0.872,0.8,0.983,1.0,2.22,2733.0,0.445,14.0,0.245,0,0.0154,0
C004261,30,Female,Single,Master,Salaried,North,9.1,150000.0,9.1,63540.0,11621.0,3,0,1,32746.0,802.0,0.176,1,0.857,0.959,0.984,0.978,3.64,4828.0,0.356,44.0,0.267,0,0.0057,0
C004262,36,Female,Single,Bachelor,Contract,South,5.4,150000.0,5.0,63025.0,8077.0,1,0,1,30168.0,699.0,0.188,1,0.831,0.988,0.839,0.827,3.18,3191.0,0.38,25.0,0.0,0,0.0386,0
C004263,64,Male,Single,Bachelor,Salaried,Central,1.5,150000.0,1.5,29295.0,11276.0,5,0,0,15597.0,777.0,0.131,1,0.853,1.0,0.925,0.884,4.28,3745.0,0.369,45.0,0.0,0,0.0063,0
C004264,55,Male,Married,Master,Salaried,East,2.8,150000.0,2.8,88551.0,9477.0,0,0,4,16958.0,699.0,0.144,1,0.732,0.969,0.897,0.893,4.51,500.0,0.424,25.0,0.2,1,0.2486,0
C004265,79,Female,Divorced,Bachelor,Salaried,South,2.2,150000.0,2.2,58227.0,5056.0,5,1,0,7352.0,682.0,0.067,1,0.794,0.9,0.928,0.839,9.82,769.0,0.444,95.0,0.327,1,0.0503,0
C004266,39,Female,Single,Associate,Salaried,Central,3.6,150000.0,3.6,5273.0,8844.0,2,0,1,53967.0,765.0,0.301,1,1.0,1.0,0.932,0.887,14.76,1521.0,0.426,47.0,0.384,0,0.042,0
C004267,75,Male,Single,Bachelor,Contract,East,5.4,150000.0,5.4,54183.0,6087.0,0,0,0,5000.0,755.0,0.068,1,0.853,0.768,1.0,0.691,4.91,2403.0,0.608,7.0,0.108,0,0.0168,0
C004268,20,Female,Married,Associate,Salaried,Central,12.2,150000.0,3.0,11960.0,9051.0,1,0,6,29834.0,778.0,0.155,0,0.52,0.551,0.775,0.631,2.49,500.0,0.202,32.0,0.382,1,0.5165,1
C004269,49,Male,Single,Associate,Self-employed,East,1.5,150000.0,1.0,38386.0,5633.0,5,0,1,11015.0,728.0,0.062,1,1.0,0.973,0.97,0.829,7.45,1073.0,0.517,108.0,0.334,0,0.0261,0
C004270,67,Male,Single,Associate,Salaried,North,6.8,150000.0,6.8,21870.0,6340.0,3,1,2,5000.0,700.0,0.049,1,0.954,1.0,0.939,0.767,1.15,3143.0,0.083,98.0,0.521,1,0.2218,0
C004271,50,Male,Single,Bachelor,Salaried,South,4.3,150000.0,4.3,38065.0,8498.0,5,4,1,58414.0,592.0,0.402,1,0.951,0.94,0.952,0.957,2.78,4369.0,0.217,8.0,0.291,1,0.8777,1
C004272,75,Female,Married,High School,Salaried,East,2.8,150000.0,2.8,15992.0,7531.0,4,1,1,21864.0,708.0,0.117,1,0.93,0.952,1.0,1.0,2.39,3606.0,0.715,52.0,0.007,1,0.073,0
C004273,37,Male,Single,Associate,Salaried,Central,5.4,150000.0,5.4,73082.0,7097.0,0,0,2,37285.0,791.0,0.228,1,1.0,0.929,0.975,0.823,3.54,1349.0,0.711,57.0,0.121,0,0.0741,0
C004274,20,Male,Single,Bachelor,Salaried,South,5.9,150000.0,5.9,44944.0,6228.0,5,1,0,55624.0,746.0,0.366,1,0.946,0.88,0.923,0.788,14.93,1016.0,0.647,51.0,0.256,1,0.0995,0
C004275,65,Male,Married,Associate,Contract,South,7.6,150000.0,7.6,16768.0,5005.0,4,0,1,7171.0,729.0,0.074,1,0.936,0.969,0.842,0.902,18.39,1369.0,0.959,40.0,0.401,0,0.0362,0
C004276,22,Male,Single,Bachelor,Salaried,West,3.9,150000.0,3.9,14407.0,7393.0,5,1,3,14508.0,756.0,0.117,1,0.886,0.875,0.934,0.68,3.96,765.0,0.656,32.0,0.386,1,0.2119,0
C004277,65,Male,Married,Bachelor,Contract,East,4.4,150000.0,4.4,37492.0,5690.0,5,3,5,5000.0,562.0,0.117,1,0.98,0.936,0.952,0.778,0.64,1109.0,0.129,40.0,0.233,2,0.986,1
C004278,63,Female,Married,PhD,Salaried,East,7.1,150000.0,7.0,49375.0,8594.0,3,0,5,9039.0,724.0,0.064,1,0.936,0.81,0.998,0.818,1.06,4166.0,0.583,123.0,0.0,1,0.0838,0
C004279,70,Female,Single,Bachelor,Salaried,South,7.0,150000.0,4.0,48740.0,10720.0,3,0,0,43973.0,733.0,0.295,1,0.814,0.973,0.952,0.921,0.87,890.0,0.959,46.0,0.431,0,0.0255,0
C004280,47,Male,Single,Bachelor,Salaried,North,7.6,150000.0,7.0,14851.0,5000.0,4,0,2,17301.0,735.0,0.13,1,0.906,0.897,0.962,0.69,8.84,1399.0,0.878,51.0,0.298,0,0.0335,0
C004281,73,Male,Married,Bachelor,Salaried,North,2.3,150000.0,2.3,8339.0,7546.0,0,0,5,11926.0,628.0,0.114,1,0.947,0.993,1.0,0.733,1.99,500.0,0.522,30.0,0.0,1,0.3119,0
C004282,28,Female,Single,Bachelor,Salaried,South,14.5,150000.0,4.0,22163.0,10407.0,2,0,0,23344.0,796.0,0.177,1,1.0,0.801,0.935,0.632,1.58,922.0,0.424,83.0,0.015,0,0.009,0
C004283,44,Male,Single,Bachelor,Self-employed,North,3.4,150000.0,2.0,18701.0,5000.0,0,0,6,5708.0,735.0,0.057,1,0.867,0.853,0.943,0.974,24.96,1096.0,0.134,40.0,0.178,1,0.3997,0
C004284,25,Male,Single,Master,Self-employed,West,6.7,150000.0,2.0,40465.0,11838.0,1,0,2,19428.0,802.0,0.109,1,0.881,0.969,0.846,0.775,7.54,2544.0,0.087,73.0,0.079,0,0.0201,0
C004285,65,Female,Divorced,Bachelor,Salaried,North,1.8,150000.0,1.8,7979.0,9794.0,0,0,4,33983.0,713.0,0.199,1,0.934,0.92,0.894,0.826,3.76,2391.0,0.962,122.0,0.542,1,0.1348,0
C004286,62,Female,Divorced,Bachelor,Salaried,North,4.1,150000.0,4.1,20922.0,5971.0,2,0,4,73834.0,664.0,0.438,1,0.753,0.711,0.839,0.782,10.12,1175.0,0.103,93.0,0.245,2,0.5358,1
C004287,67,Male,Married,Associate,Salaried,West,6.2,150000.0,6.2,52828.0,7959.0,4,0,0,21610.0,704.0,0.101,1,0.776,0.965,0.941,0.807,1.68,769.0,0.44,66.0,0.22,0,0.0209,0
C004288,65,Male,Single,Master,Salaried,East,8.8,150000.0,7.0,18599.0,7482.0,0,0,0,10530.0,750.0,0.103,1,0.717,0.858,0.908,0.668,6.69,1950.0,0.869,45.0,0.087,0,0.0247,0
C004289,37,Male,Single,Bachelor,Unemployed,North,8.7,150000.0,6.0,123874.0,11381.0,5,0,3,41303.0,717.0,0.239,1,0.926,0.899,0.934,0.804,3.86,1690.0,0.506,66.0,0.722,0,0.1914,0
C004290,22,Male,Single,Master,Salaried,West,2.2,150000.0,2.2,48428.0,7415.0,5,2,2,19239.0,697.0,0.164,1,0.953,1.0,0.948,0.906,4.81,1875.0,0.648,26.0,0.105,1,0.255,0
C004291,75,Female,Single,High School,Salaried,North,2.9,150000.0,2.9,14717.0,5702.0,2,0,1,38758.0,737.0,0.24,1,0.858,0.835,0.843,0.696,1.38,2590.0,0.783,36.0,0.131,0,0.043,0
C004292,48,Female,Divorced,Bachelor,Salaried,North,1.4,150000.0,1.4,46019.0,7270.0,1,0,0,18309.0,735.0,0.105,1,0.924,0.882,0.922,0.579,2.87,8666.0,0.471,41.0,0.614,0,0.0172,0
C004293,23,Male,Married,Bachelor,Self-employed,South,9.6,150000.0,4.0,32181.0,7634.0,5,0,4,23388.0,754.0,0.201,1,0.894,0.874,0.931,0.713,4.42,2318.0,0.802,19.0,0.166,1,0.1317,0
C004294,75,Male,Single,Master,Salaried,North,11.8,150000.0,2.0,34176.0,8604.0,0,0,0,18976.0,770.0,0.148,1,0.827,0.934,0.991,0.711,3.66,2757.0,0.738,95.0,0.146,0,0.018,0
C004295,79,Male,Married,Master,Salaried,West,2.5,150000.0,2.5,22307.0,7922.0,2,0,1,9599.0,747.0,0.065,1,0.835,0.793,0.91,0.956,7.32,5682.0,0.072,28.0,0.389,0,0.0074,0
C004296,45,Male,Single,Bachelor,Salaried,South,6.4,150000.0,6.4,18116.0,11289.0,2,0,0,17665.0,796.0,0.116,1,0.95,0.977,0.898,0.759,10.46,4334.0,0.938,19.0,0.59,0,0.0063,0
C004297,65,Female,Married,Bachelor,Unemployed,North,4.7,150000.0,2.0,28244.0,10597.0,0,0,0,8776.0,757.0,0.133,1,0.878,0.99,0.929,0.825,1.6,4313.0,0.711,136.0,0.0,0,0.0043,0
C004298,20,Male,Single,Bachelor,Self-employed,West,5.2,150000.0,5.2,211435.0,8623.0,5,0,2,16336.0,802.0,0.096,1,0.801,0.955,0.901,0.793,2.23,2816.0,0.798,22.0,0.368,0,0.0136,0
C004299,23,Female,Married,High School,Self-employed,West,7.1,150000.0,2.0,25123.0,8937.0,2,3,0,19118.0,639.0,0.086,1,0.868,0.961,0.894,1.0,6.2,3718.0,0.211,19.0,0.242,1,0.7969,1
C004300,35,Female,Single,Bachelor,Contract,West,11.6,150000.0,3.0,121463.0,10478.0,2,0,3,18893.0,715.0,0.059,1,1.0,0.987,0.896,0.861,4.36,1068.0,0.476,21.0,0.34,0,0.0515,0
C004301,58,Female,Single,PhD,Self-employed,North,5.5,150000.0,5.5,19424.0,5000.0,5,0,1,19581.0,738.0,0.127,1,0.868,0.875,1.0,0.83,1.12,3983.0,0.202,36.0,0.279,0,0.0509,0
C004302,26,Female,Divorced,Associate,Salaried,South,10.2,150000.0,4.0,82279.0,6831.0,0,0,1,25634.0,766.0,0.184,1,0.785,0.926,0.918,0.821,3.36,2003.0,0.622,24.0,0.264,0,0.031,0
C004303,20,Female,Married,Bachelor,Self-employed,Central,8.0,150000.0,2.0,11308.0,7643.0,5,1,2,30231.0,715.0,0.165,1,1.0,0.975,0.876,0.924,7.51,2009.0,0.01,30.0,0.255,1,0.0815,0
C004304,59,Other,Married,PhD,Salaried,West,4.9,150000.0,4.9,107940.0,6883.0,1,0,5,24804.0,750.0,0.19,1,0.838,0.947,0.977,0.686,2.54,2605.0,0.891,9.0,0.181,1,0.1524,0
C004305,65,Male,Married,High School,Salaried,Central,0.8,150000.0,0.8,166361.0,11429.0,5,0,0,18063.0,721.0,0.116,1,0.954,0.954,0.979,0.689,4.47,1789.0,0.856,49.0,0.446,0,0.0361,0
C004306,63,Male,Single,High School,Salaried,South,3.1,341731.0,3.1,20590.0,17068.0,3,0,6,72347.0,724.0,0.176,1,0.976,0.914,0.895,0.577,9.6,547.0,0.573,6.0,0.171,1,0.1546,0
C004307,67,Male,Married,Bachelor,Salaried,North,1.8,150000.0,1.8,56876.0,7320.0,3,0,1,21693.0,735.0,0.14,1,0.683,1.0,0.928,0.677,2.36,2187.0,0.552,15.0,0.198,0,0.0206,0
C004308,67,Female,Single,Associate,Self-employed,North,10.9,150000.0,9.0,107717.0,5139.0,2,0,2,23322.0,752.0,0.169,1,0.918,0.921,0.929,0.86,5.24,5062.0,0.494,24.0,0.353,0,0.117,0
C004309,55,Female,Single,Bachelor,Self-employed,Central,4.8,150000.0,4.0,4042.0,11176.0,0,1,4,27858.0,713.0,0.189,0,0.757,0.536,0.584,0.666,3.75,2187.0,0.469,36.0,0.046,2,0.732,1
C004310,50,Male,Married,Bachelor,Self-employed,East,11.3,150000.0,4.0,56416.0,9418.0,0,0,1,9269.0,773.0,0.043,1,0.831,0.963,0.956,0.969,5.74,1071.0,0.378,30.0,0.343,0,0.007,0
C004311,71,Female,Married,Bachelor,Salaried,West,2.2,150000.0,2.2,51644.0,10302.0,4,3,1,20463.0,614.0,0.15,0,0.671,0.56,0.671,0.608,7.02,2844.0,0.064,117.0,0.335,1,0.9081,1
C004312,39,Female,Married,PhD,Salaried,West,16.2,150000.0,4.0,56586.0,8507.0,4,0,0,12992.0,806.0,0.129,1,0.964,1.0,0.926,0.902,5.63,500.0,0.275,87.0,0.182,0,0.0038,0
C004313,24,Female,Married,Bachelor,Contract,East,6.0,150000.0,5.0,28274.0,9978.0,5,0,3,26396.0,727.0,0.167,1,0.999,0.862,0.927,0.672,3.04,3882.0,0.767,6.0,0.01,0,0.1502,0
C004314,64,Male,Married,Bachelor,Unemployed,West,7.2,150000.0,7.2,28375.0,6386.0,2,1,1,42089.0,697.0,0.261,1,0.869,0.892,0.98,0.954,5.41,982.0,0.406,32.0,0.259,1,0.2141,0
C004315,35,Male,Married,PhD,Contract,Central,3.7,150000.0,3.7,28841.0,5000.0,1,0,0,15611.0,777.0,0.118,1,0.966,0.944,0.835,0.887,3.11,1302.0,0.257,52.0,0.381,0,0.0091,0
C004316,78,Female,Divorced,Bachelor,Unemployed,Central,4.8,150000.0,4.8,53727.0,5000.0,3,0,2,27906.0,677.0,0.168,1,0.954,0.849,0.892,0.689,10.82,994.0,0.865,64.0,0.0,0,0.0443,0
C004317,43,Male,Single,High School,Salaried,North,5.4,150000.0,5.4,2389.0,9096.0,2,0,3,12128.0,770.0,0.071,0,0.501,0.692,0.69,0.57,3.54,1864.0,0.861,42.0,0.0,0,0.1342,0
C004318,70,Female,Married,Bachelor,Contract,West,2.2,150000.0,2.2,101030.0,6653.0,5,0,4,9706.0,683.0,0.097,1,0.917,0.81,0.959,0.918,3.27,1754.0,0.272,147.0,0.17,1,0.0641,0
C004319,20,Male,Married,Bachelor,Salaried,Central,10.9,150000.0,10.9,45485.0,6166.0,3,0,5,41016.0,774.0,0.284,0,0.572,0.492,0.61,0.775,0.66,5485.0,0.107,70.0,0.618,1,0.4738,1
C004320,58,Male,Married,Associate,Salaried,West,0.9,150000.0,0.9,23206.0,7845.0,2,0,4,29121.0,714.0,0.242,1,0.967,1.0,0.945,0.851,7.91,1273.0,0.708,13.0,0.198,1,0.0392,0
C004321,45,Male,Married,Bachelor,Salaried,West,1.7,150000.0,1.7,20934.0,5779.0,4,4,1,25432.0,584.0,0.145,1,0.913,1.0,0.997,0.784,9.01,1509.0,0.015,19.0,0.24,1,0.8939,1
C004322,46,Female,Married,Master,Contract,North,3.4,150000.0,3.0,16108.0,10470.0,2,0,1,34093.0,733.0,0.241,1,0.852,0.945,0.858,0.832,8.05,1454.0,0.358,65.0,0.321,0,0.1023,0
C004323,34,Male,Divorced,Associate,Salaried,Central,4.0,150000.0,4.0,53939.0,10900.0,1,0,1,30774.0,733.0,0.19,1,0.841,0.985,0.894,0.859,11.41,2057.0,1.0,44.0,0.213,0,0.0624,0
C004324,78,Female,Married,Associate,Salaried,South,10.6,150000.0,3.0,7149.0,8351.0,0,0,0,20110.0,737.0,0.133,1,0.872,1.0,0.884,0.762,22.4,5601.0,0.037,28.0,0.17,0,0.0488,0
C004325,42,Male,Married,Bachelor,Salaried,South,6.1,150000.0,6.1,20312.0,8703.0,5,1,0,9605.0,719.0,0.068,1,0.883,0.976,0.933,0.921,6.76,838.0,0.693,47.0,0.006,1,0.0324,0
C004326,70,Female,Single,Bachelor,Unemployed,East,1.7,150000.0,1.7,38560.0,5000.0,5,0,4,37952.0,651.0,0.258,1,1.0,0.992,0.964,0.813,16.68,500.0,0.841,46.0,0.384,1,0.254,0
C004327,44,Male,Married,High School,Self-employed,South,2.5,150000.0,2.5,17962.0,5000.0,1,0,5,34835.0,704.0,0.223,1,0.783,0.944,0.91,0.717,9.11,977.0,0.427,19.0,0.378,1,0.2646,0
C004328,20,Male,Single,High School,Salaried,East,2.0,163011.0,2.0,7857.0,12269.0,4,0,3,40664.0,775.0,0.276,1,0.916,0.838,0.803,0.905,0.24,1534.0,0.369,74.0,0.245,0,0.1132,0
C004329,72,Other,Single,High School,Salaried,Central,9.1,150000.0,5.0,34926.0,6085.0,4,0,1,25634.0,795.0,0.095,1,0.857,1.0,0.845,0.895,2.62,2662.0,0.981,29.0,0.044,0,0.0055,0
C004330,29,Female,Married,High School,Salaried,East,5.8,150000.0,3.0,40966.0,7598.0,1,0,6,31983.0,683.0,0.221,1,0.93,0.876,0.888,0.76,6.9,1226.0,0.123,93.0,0.374,1,0.357,0
C004331,34,Female,Married,Bachelor,Self-employed,South,2.6,150000.0,2.0,142315.0,6076.0,1,1,1,41510.0,729.0,0.209,1,1.0,0.875,1.0,0.625,0.24,1773.0,0.546,69.0,0.469,1,0.091,0
C004332,71,Female,Married,Master,Unemployed,Central,12.7,150000.0,2.0,27096.0,10673.0,0,0,5,12749.0,742.0,0.135,1,0.818,1.0,0.835,0.765,5.91,717.0,0.584,66.0,0.052,1,0.3182,0
C004333,73,Male,Single,Master,Salaried,West,6.5,150000.0,6.5,11032.0,6214.0,2,0,3,41690.0,716.0,0.32,1,1.0,1.0,0.819,0.746,11.99,2341.0,0.492,14.0,0.257,0,0.075,0
C004334,74,Female,Single,Bachelor,Salaried,West,21.1,150000.0,5.0,17900.0,6710.0,1,0,1,8306.0,732.0,0.035,1,1.0,0.921,0.962,0.844,2.22,3088.0,0.647,18.0,0.126,0,0.0167,0
C004335,44,Male,Married,Bachelor,Self-employed,South,3.5,150000.0,3.5,73106.0,8493.0,5,1,1,23514.0,685.0,0.141,1,0.885,0.972,0.979,1.0,15.22,1516.0,0.467,25.0,0.517,1,0.2054,0
C004336,64,Female,Married,Bachelor,Salaried,South,5.5,150000.0,3.0,20103.0,5000.0,3,0,3,6703.0,778.0,0.01,1,0.912,0.788,1.0,1.0,8.77,1065.0,0.398,20.0,0.0,0,0.0577,0
C004337,38,Female,Single,Associate,Self-employed,North,5.4,150000.0,5.4,27576.0,10920.0,3,0,1,36965.0,687.0,0.266,1,0.824,0.929,1.0,0.651,4.31,1275.0,0.019,55.0,0.543,0,0.0748,0
C004338,63,Female,Single,Bachelor,Contract,East,3.0,150000.0,3.0,63868.0,11639.0,5,1,3,23757.0,672.0,0.124,1,0.977,0.946,0.956,0.509,3.97,1314.0,0.816,55.0,0.218,1,0.2923,0
C004339,49,Female,Single,Bachelor,Contract,North,6.5,150000.0,3.0,96467.0,11083.0,3,0,2,12451.0,760.0,0.127,1,0.775,0.875,0.947,0.969,8.97,2367.0,0.169,7.0,0.19,0,0.0543,0
C004340,21,Female,Married,Associate,Salaried,South,5.4,150000.0,5.4,19150.0,5245.0,5,4,4,16471.0,580.0,0.094,0,0.707,0.605,0.675,0.456,0.97,4528.0,0.118,120.0,0.41,2,0.9954,1
C004341,43,Female,Single,PhD,Contract,East,5.1,150000.0,5.0,22402.0,7670.0,2,0,3,18708.0,709.0,0.093,1,1.0,0.925,0.941,0.81,2.98,3440.0,0.915,51.0,0.316,0,0.0337,0
C004342,46,Male,Married,Associate,Salaried,North,3.6,150000.0,2.0,13328.0,9716.0,1,2,1,17971.0,648.0,0.079,1,0.967,0.812,0.887,0.921,4.92,1260.0,0.498,8.0,0.242,1,0.4987,1
C004343,33,Female,Divorced,Bachelor,Self-employed,South,12.0,150000.0,12.0,59390.0,9781.0,2,0,4,6335.0,755.0,0.032,1,1.0,0.966,1.0,0.812,5.18,1932.0,0.885,50.0,0.05,1,0.0263,0
C004344,41,Female,Single,Associate,Salaried,East,4.5,150000.0,3.0,16692.0,5286.0,1,1,0,29762.0,708.0,0.164,1,0.752,0.947,0.917,0.852,4.1,5361.0,0.56,28.0,0.65,1,0.2434,0
C004345,49,Male,Married,Bachelor,Salaried,North,8.9,150000.0,0.0,16242.0,7995.0,0,0,2,10114.0,806.0,0.01,1,0.883,0.891,0.832,0.862,2.27,3513.0,0.101,48.0,0.0,0,0.0094,0
C004346,21,Female,Married,Bachelor,Self-employed,West,4.0,150000.0,3.0,35992.0,5899.0,1,2,2,41901.0,685.0,0.252,1,0.786,0.757,0.961,0.727,3.23,1394.0,0.743,40.0,0.0,1,0.4606,1
C004347,27,Male,Married,Master,Salaried,North,5.4,150000.0,5.4,265289.0,10478.0,4,4,2,19494.0,573.0,0.123,1,0.752,0.917,0.951,0.679,2.28,500.0,0.214,19.0,0.41,1,0.9406,1
C004348,65,Female,Divorced,Associate,Salaried,West,10.1,150000.0,10.1,28260.0,5521.0,0,0,1,11722.0,746.0,0.082,1,0.753,0.76,1.0,0.776,6.49,500.0,0.967,77.0,0.6,0,0.0158,0
C004349,39,Female,Single,Bachelor,Salaried,North,3.2,150000.0,3.2,16067.0,8501.0,0,0,2,5330.0,790.0,0.037,1,0.882,0.984,0.97,0.89,1.06,563.0,0.749,70.0,0.0,0,0.0098,0
