age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default,default_probability,expected_loss
28,86230.0,11038.0,639.0,13.0,0.477,0,1,1,48859.0,14.0,7.17,4.0,Salaried,Rent,Other,South,0,0.013827784423821914,68.68398801156583
32,49748.0,10000.0,680.0,5.0,0.178,0,7,1,17369.0,4.0,11.52,32.0,Unemployed,Own,Medical,North,0,0.006833022352839556,30.748600587778004
25,61078.0,39330.0,659.0,8.0,0.17,0,12,4,19196.0,13.0,11.7,7.0,Salaried,Rent,Other,North,0,0.03571740263623565,632.1444505574167
49,32807.0,33122.0,601.0,6.0,0.263,0,5,2,47814.0,3.0,19.62,91.0,Self-employed,Own,Debt consolidation,South,0,0.10009146289425494,1491.8532452925804
38,28582.0,55994.0,663.0,4.0,0.411,0,6,2,11237.0,9.0,10.31,10.0,Salaried,Mortgage,Home improvement,South,0,0.06851500887909516,1726.3932332292245
48,26254.0,10000.0,695.0,8.0,0.171,0,3,3,63948.0,7.0,13.45,24.0,Salaried,Own,Medical,North,0,0.006122976368524314,27.55339365835941
49,85570.0,37898.0,671.0,4.0,0.309,0,7,2,33715.0,17.0,5.87,17.0,Salaried,Rent,Debt consolidation,East,0,0.007256996210335689,123.76153907068587
55,49719.0,12723.0,641.0,7.0,0.355,0,11,3,61555.0,3.0,9.0,4.0,Salaried,Mortgage,Debt consolidation,South,0,0.027633350071861837,158.21060083393417
47,21394.0,35150.0,558.0,7.0,0.355,0,7,3,442084.0,11.0,11.21,15.0,Self-employed,Rent,Debt consolidation,Central,1,0.8569608341474778,13554.97799412773
52,57832.0,21422.0,753.0,29.0,0.078,0,11,2,29186.0,21.0,13.93,40.0,Unemployed,Rent,Other,North,0,0.0075134822675181024,72.42921771064776
49,30126.0,91625.0,688.0,24.0,0.193,1,11,6,24978.0,1.0,14.37,5.0,Contract,Rent,Education,North,1,0.8600946330746035,35462.77683995725
52,149225.0,30808.0,708.0,35.0,0.438,0,7,4,46607.0,5.0,9.44,24.0,Salaried,Rent,Education,South,0,0.016118960389218916,223.46681925197535
51,43549.0,17405.0,700.0,3.0,0.273,0,10,5,37956.0,13.0,17.25,9.0,Salaried,Rent,Business,West,0,0.03436723868944332,269.1728052253925
36,87101.0,24427.0,717.0,3.0,0.326,1,4,1,87003.0,15.0,10.09,7.0,Salaried,Rent,Business,South,0,0.006943346839286401,76.32230995946202
33,108981.0,20427.0,703.0,12.0,0.367,0,1,4,15572.0,8.0,15.99,20.0,Contract,Rent,Home improvement,North,0,0.010516188310876137,96.66638038182009
59,35411.0,10000.0,695.0,3.0,0.335,1,10,0,45376.0,3.0,9.15,26.0,Salaried,Own,Debt consolidation,West,0,0.006823208959790811,30.704440319058648
37,62432.0,93309.0,732.0,6.0,0.314,0,2,0,28413.0,8.0,14.55,47.0,Salaried,Rent,Medical,North,0,0.008959350583525953,376.1946196192004
47,81179.0,73060.0,744.0,7.0,0.285,0,3,4,20692.0,4.0,9.69,48.0,Self-employed,Own,Home improvement,North,0,0.016002178438646344,526.1036205273758
30,63803.0,19298.0,766.0,9.0,0.231,0,12,3,78719.0,7.0,9.28,44.0,Self-employed,Own,Home improvement,North,0,0.003823535079921599,33.20396098754716
42,73029.0,37232.0,644.0,4.0,0.316,0,10,3,20849.0,18.0,16.66,8.0,Salaried,Rent,Debt consolidation,North,0,0.023153023621271373,387.91501896022913
46,28817.0,102598.0,704.0,3.0,0.27,0,1,2,2256.0,3.0,12.73,12.0,Self-employed,Rent,Business,North,0,0.11221203889005661,5180.728844718913
51,81204.0,55696.0,602.0,4.0,0.568,0,4,0,57899.0,6.0,10.58,20.0,Unemployed,Rent,Other,South,0,0.17586584700586586,4407.760896677417
46,45826.0,17491.0,664.0,3.0,0.33,3,2,3,7624.0,11.0,14.86,30.0,Salaried,Mortgage,Debt consolidation,Central,1,0.9177512856902204,7223.57448210344
38,72562.0,20620.0,679.0,3.0,0.428,0,1,0,25464.0,5.0,9.95,10.0,Self-employed,Rent,Other,Central,0,0.006123423852771677,56.81924992986839
68,99309.0,10000.0,731.0,8.0,0.141,0,6,3,5015.0,15.0,10.45,12.0,Self-employed,Rent,Debt consolidation,East,0,0.00377985198862554,17.00933394881493
46,86495.0,39383.0,684.0,5.0,0.166,2,6,2,13581.0,2.0,12.14,5.0,Self-employed,Own,Home improvement,South,0,0.049396646804842605,875.4246635018023
60,72533.0,55946.0,727.0,6.0,0.228,0,12,4,36164.0,6.0,10.69,18.0,Contract,Mortgage,Debt consolidation,West,0,0.011409129132010903,287.23281228876687
57,85235.0,56234.0,671.0,9.0,0.182,2,8,2,18587.0,5.0,16.44,25.0,Salaried,Mortgage,Debt consolidation,West,1,0.17998840448765555,4554.6605720814705
48,87433.0,37264.0,658.0,3.0,0.341,0,1,2,11184.0,8.0,14.16,17.0,Salaried,Rent,Home improvement,North,0,0.009494298665784147,159.20799546680118
64,136288.0,28689.0,646.0,4.0,0.381,0,12,2,108180.0,11.0,12.25,11.0,Salaried,Rent,Home improvement,North,0,0.013732212355989346,177.28354812644028
27,58763.0,10422.0,728.0,8.0,0.53,0,11,3,125505.0,9.0,13.2,13.0,Salaried,Own,Other,South,0,0.006794172084986295,31.863987661377223
66,65524.0,27995.0,669.0,9.0,0.214,1,4,2,15105.0,3.0,10.21,6.0,Unemployed,Rent,Business,South,0,0.08335359927792063,1050.0678053034246
62,99971.0,13715.0,557.0,10.0,0.199,0,1,3,70067.0,6.0,5.0,18.0,Salaried,Rent,Home improvement,East,0,0.47973626890500254,2960.8123176144495
45,45720.0,32659.0,725.0,11.0,0.239,3,2,0,26911.0,2.0,12.75,25.0,Self-employed,Rent,Other,West,0,0.04928697045048276,724.3484255740425
56,28727.0,12420.0,639.0,7.0,0.05,0,3,4,83903.0,7.0,7.27,4.0,Salaried,Rent,Debt consolidation,Central,0,0.0633105807192602,353.84283563994524
46,78533.0,32504.0,701.0,20.0,0.309,4,7,6,37013.0,1.0,12.51,27.0,Salaried,Rent,Business,North,1,0.982393685062796,14369.275952676506
34,53460.0,59417.0,628.0,7.0,0.339,0,7,3,26709.0,6.0,14.61,18.0,Salaried,Rent,Home improvement,North,0,0.08500488551818235,2272.8308772752284
60,30818.0,29227.0,691.0,4.0,0.485,0,11,0,40270.0,5.0,9.52,9.0,Contract,Rent,Home improvement,West,0,0.010172838739285645,133.79470102489572
33,78850.0,28179.0,532.0,3.0,0.066,1,8,0,16860.0,11.0,16.47,26.0,Salaried,Mortgage,Debt consolidation,North,0,0.27110021862086503,3437.69987723281
36,131547.0,43685.0,688.0,11.0,0.032,2,5,4,32656.0,5.0,8.61,10.0,Contract,Rent,Education,West,1,0.4325128930273403,8502.446579354713
46,24432.0,83096.0,642.0,7.0,0.097,0,8,3,8424.0,5.0,15.71,15.0,Salaried,Own,Debt consolidation,South,0,0.33687337324245586,12596.773420329802
62,105059.0,20324.0,620.0,2.0,0.223,0,3,1,8612.0,3.0,8.35,36.0,Salaried,Mortgage,Medical,West,0,0.010714557018803259,97.99319558257085
39,14833.0,32558.0,732.0,3.0,0.382,0,11,1,9446.0,4.0,8.3,19.0,Contract,Mortgage,Business,West,0,0.01689843675257414,247.580686705639
45,48043.0,68420.0,683.0,10.0,0.269,0,5,1,38641.0,6.0,10.9,12.0,Salaried,Mortgage,Education,North,0,0.014318945840990825,440.8660234982665
23,164766.0,36387.0,677.0,8.0,0.365,0,8,5,37756.0,9.0,12.96,10.0,Unemployed,Rent,Other,North,0,0.23202871488730503,3799.272981871966
26,49982.0,10000.0,650.0,1.0,0.436,0,6,0,30629.0,12.0,15.15,18.0,Unemployed,Rent,Medical,East,0,0.03382040990122905,152.19184455553074
23,62910.0,12878.0,739.0,6.0,0.327,0,3,5,32341.0,5.0,12.68,42.0,Salaried,Rent,Home improvement,South,0,0.012977904629158496,75.2082551164364
24,91088.0,38688.0,666.0,4.0,0.353,0,4,0,11811.0,7.0,14.86,12.0,Salaried,Mortgage,Debt consolidation,North,0,0.006169686009051871,107.41176554318946
63,23294.0,16315.0,772.0,2.0,0.293,0,6,0,159800.0,7.0,7.11,9.0,Salaried,Rent,Medical,South,0,0.0060300337753906915,44.27100047047461
62,62296.0,64878.0,758.0,7.0,0.188,0,11,2,21056.0,6.0,10.65,25.0,Salaried,Own,Other,South,0,0.012329292400896566,359.9549245734153
61,62027.0,88738.0,768.0,6.0,0.423,0,11,1,5345.0,5.0,6.83,17.0,Contract,Rent,Medical,West,0,0.010938263720390296,436.78784070899735
23,166754.0,14148.0,743.0,2.0,0.347,0,7,3,11648.0,3.0,8.93,37.0,Salaried,Rent,Debt consolidation,East,0,0.00448156190132629,28.532312000983957
24,30344.0,10154.0,657.0,14.0,0.323,0,12,2,33521.0,14.0,11.88,15.0,Self-employed,Rent,Business,Central,0,0.010271798920351767,46.93493080676333
34,48540.0,16800.0,693.0,15.0,0.229,0,2,2,34952.0,20.0,14.17,14.0,Contract,Mortgage,Medical,West,0,0.003917241277778971,29.61434406000902
48,35933.0,16088.0,679.0,9.0,0.133,0,9,3,84083.0,13.0,10.16,19.0,Salaried,Mortgage,Business,North,0,0.00690708884802392,50.00456042415397
37,33897.0,69708.0,736.0,3.0,0.051,4,3,2,37042.0,4.0,11.73,15.0,Salaried,Mortgage,Debt consolidation,North,0,0.5205859697997535,16330.053052260548
44,111310.0,10132.0,689.0,17.0,0.087,4,1,1,22192.0,9.0,14.36,16.0,Salaried,Own,Medical,South,0,0.3177619145868212,1448.8036733671527
29,60758.0,38439.0,677.0,17.0,0.089,0,1,4,39218.0,17.0,11.13,22.0,Salaried,Mortgage,Medical,South,0,0.014582114361748846,252.2348522780688
56,44110.0,62372.0,781.0,3.0,0.062,1,5,2,134115.0,10.0,11.57,8.0,Self-employed,Own,Debt consolidation,South,0,0.017561896811516618,492.91678256756154
36,45035.0,40718.0,672.0,18.0,0.378,0,13,0,55069.0,7.0,12.54,30.0,Contract,Own,Home improvement,South,0,0.007576132788040027,138.8182386885362
24,43924.0,30557.0,656.0,3.0,0.108,0,4,0,38765.0,2.0,13.28,5.0,Contract,Own,Medical,South,0,0.006753128845426295,92.85991115836109
57,46139.0,19503.0,668.0,6.0,0.251,0,8,0,9523.0,15.0,15.57,6.0,Salaried,Rent,Home improvement,Central,0,0.005443284259393282,47.77216780992622
65,29868.0,88144.0,749.0,4.0,0.409,0,9,2,27735.0,1.0,11.38,28.0,Salaried,Own,Debt consolidation,West,0,0.04024676473340204,1596.379873797445
21,51932.0,18326.0,700.0,8.0,0.278,0,3,2,45677.0,10.0,12.39,6.0,Self-employed,Own,Medical,South,0,0.004301552579199642,35.47361365488569
42,49140.0,44856.0,715.0,10.0,0.263,2,4,2,12657.0,17.0,12.77,34.0,Unemployed,Rent,Business,West,0,0.11568261469361373,2335.076714113532
61,39467.0,19554.0,703.0,13.0,0.119,0,11,1,188306.0,4.0,15.29,7.0,Salaried,Mortgage,Debt consolidation,North,0,0.0038433924787240016,33.81916343803611
55,65204.0,10000.0,569.0,6.0,0.248,0,4,0,64432.0,4.0,13.72,8.0,Unemployed,Rent,Debt consolidation,West,0,0.1773226530278515,797.9519386253316
62,68319.0,17994.0,631.0,1.0,0.087,0,10,6,13877.0,6.0,14.3,24.0,Salaried,Rent,Debt consolidation,West,1,0.5049938470874714,4089.0866780213823
41,44084.0,19590.0,675.0,16.0,0.075,0,4,0,4313.0,14.0,9.32,33.0,Salaried,Own,Business,East,0,0.0042339761453889565,37.32461670967635
39,55311.0,19781.0,707.0,38.0,0.129,2,3,3,15096.0,20.0,8.64,11.0,Unemployed,Own,Other,Central,0,0.25425990408075283,2263.2818231796173
55,196269.0,13424.0,636.0,7.0,0.165,1,8,0,13992.0,1.0,10.79,46.0,Salaried,Rent,Medical,North,0,0.019286417195538367,116.50538899480817
28,192190.0,35219.0,634.0,12.0,0.147,0,11,2,12766.0,6.0,5.35,42.0,Salaried,Own,Business,Central,0,0.010769202902746163,170.6762506643177
32,33532.0,38285.0,673.0,13.0,0.602,3,6,4,5850.0,4.0,9.37,4.0,Self-employed,Own,Debt consolidation,Central,1,0.9892665063605851,17043.330688206748
50,36209.0,17512.0,763.0,1.0,0.248,0,3,0,12238.0,1.0,8.79,12.0,Contract,Rent,Medical,South,0,0.004137242370961069,32.60312478012161
53,33434.0,17402.0,572.0,5.0,0.186,0,8,6,25274.0,8.0,11.97,8.0,Salaried,Rent,Business,North,1,0.9152503097375527,7167.233650523802
26,107085.0,10016.0,544.0,6.0,0.586,1,5,3,12035.0,5.0,9.0,21.0,Salaried,Own,Medical,North,1,0.9247620168425369,4168.087362312683
45,48089.0,26656.0,785.0,18.0,0.468,1,9,1,15617.0,8.0,6.6,65.0,Salaried,Own,Other,East,0,0.007222676559456394,86.63744986599134
38,68311.0,61910.0,606.0,6.0,0.069,2,8,0,14348.0,7.0,13.45,26.0,Salaried,Mortgage,Medical,North,0,0.28835753221125804,8033.496668639544
45,179572.0,61943.0,668.0,4.0,0.375,0,4,3,31152.0,15.0,10.47,18.0,Salaried,Mortgage,Debt consolidation,East,0,0.02284101564330305,636.6784643969044
67,59531.0,14054.0,607.0,3.0,0.287,0,1,2,57900.0,17.0,16.4,8.0,Salaried,Mortgage,Medical,South,0,0.04481212331499716,283.40531148103656
24,88295.0,98066.0,673.0,9.0,0.556,1,11,1,7474.0,3.0,12.51,7.0,Contract,Rent,Education,West,0,0.05167033879963395,2280.1965501262066
69,79716.0,16787.0,683.0,4.0,0.207,1,13,1,115435.0,4.0,8.38,30.0,Salaried,Own,Other,East,0,0.006496031401368514,49.07199561064796
43,43325.0,10281.0,779.0,4.0,0.138,0,1,2,9380.0,3.0,10.91,20.0,Salaried,Rent,Debt consolidation,East,0,0.004218264061704219,19.515587768271487
58,107209.0,10000.0,730.0,9.0,0.217,3,6,4,129287.0,11.0,15.03,12.0,Unemployed,Rent,Business,North,1,0.7866298008220762,3539.834103699343
41,37521.0,10000.0,619.0,10.0,0.141,0,5,5,61989.0,6.0,8.49,32.0,Unemployed,Rent,Home improvement,South,1,0.8962313000052438,4033.040850023597
36,125108.0,28291.0,585.0,2.0,0.532,0,1,5,12423.0,2.0,11.18,38.0,Self-employed,Rent,Education,North,1,0.9190266065343881,11700.081776458968
58,43343.0,18159.0,717.0,10.0,0.03,0,8,1,4611.0,7.0,13.66,1.0,Contract,Mortgage,Other,Central,0,0.0030946154955064403,25.287805252305652
54,46033.0,13712.0,661.0,6.0,0.259,3,2,6,38743.0,10.0,10.84,28.0,Contract,Rent,Home improvement,North,1,0.9746623886709467,6014.0568030552095
28,32903.0,11666.0,650.0,10.0,0.236,5,4,1,83993.0,13.0,12.94,11.0,Self-employed,Mortgage,Business,North,1,0.9151160249924347,4804.084596402784
55,36014.0,10000.0,755.0,10.0,0.656,0,12,0,66724.0,5.0,14.21,26.0,Self-employed,Mortgage,Home improvement,Central,0,0.010649440699192346,47.922483146365565
57,47348.0,11300.0,593.0,6.0,0.133,0,6,1,203841.0,6.0,9.62,14.0,Salaried,Rent,Debt consolidation,West,0,0.030970799691998032,157.48651643380998
40,15721.0,47172.0,670.0,15.0,0.183,0,13,2,40699.0,2.0,10.95,6.0,Contract,Rent,Medical,Central,0,0.04649379304175621,986.9423424145758
66,52663.0,85178.0,725.0,5.0,0.143,0,11,3,16108.0,18.0,10.68,32.0,Contract,Own,Other,West,0,0.016052960958977257,615.3115988536942
52,45280.0,89221.0,625.0,9.0,0.652,0,10,2,192086.0,14.0,9.63,24.0,Contract,Own,Business,South,1,0.42378461806907153,17014.719333933284
37,92458.0,36876.0,761.0,10.0,0.073,0,9,4,58285.0,11.0,14.12,16.0,Salaried,Mortgage,Home improvement,Central,0,0.00565328411790301,93.81172730930614
21,75557.0,15227.0,634.0,6.0,0.25,0,3,0,88284.0,9.0,13.49,12.0,Contract,Mortgage,Debt consolidation,West,0,0.006655955911930196,45.607608301932494
54,40571.0,13348.0,686.0,5.0,0.171,0,10,5,38636.0,3.0,14.57,5.0,Salaried,Rent,Medical,West,0,0.03512095647568388,210.95753716684283
31,46527.0,38836.0,652.0,8.0,0.189,0,13,4,109116.0,8.0,10.43,28.0,Self-employed,Rent,Home improvement,East,0,0.061904656811181936,1081.8581633635777
58,52626.0,18311.0,539.0,4.0,0.322,0,4,2,43524.0,12.0,15.06,28.0,Salaried,Mortgage,Home improvement,North,0,0.35724481831183624,2943.679440648615
46,135574.0,30000.0,667.0,11.0,0.511,1,10,0,38662.0,9.0,11.73,37.0,Salaried,Rent,Home improvement,Central,0,0.023059356320243415,311.3013103232861
43,38091.0,93698.0,734.0,9.0,0.35,2,7,4,6893.0,7.0,17.22,4.0,Unemployed,Own,Medical,North,1,0.865620677706985,36498.11681690509
29,40301.0,25916.0,633.0,3.0,0.275,0,4,4,71205.0,7.0,8.76,35.0,Salaried,Rent,Other,West,0,0.22386959575601909,2610.8119996258456
55,32186.0,121587.0,655.0,4.0,0.317,2,13,1,58365.0,11.0,13.8,6.0,Contract,Rent,Business,East,1,0.5560179368242898,30422.048798094715
29,26499.0,10000.0,662.0,12.0,0.404,0,2,0,20617.0,8.0,14.4,4.0,Unemployed,Mortgage,Education,West,0,0.024002169511093338,108.00976279992003
41,70888.0,30809.0,719.0,11.0,0.187,2,11,0,128816.0,6.0,15.99,11.0,Salaried,Rent,Home improvement,Central,0,0.016164364608449545,224.1035591497749
61,66943.0,27870.0,670.0,6.0,0.151,2,6,1,8837.0,7.0,13.71,8.0,Contract,Rent,Medical,East,0,0.06023268966844429,755.4082774767941
66,121239.0,10530.0,691.0,7.0,0.399,0,12,0,5583.0,3.0,10.31,49.0,Unemployed,Rent,Home improvement,North,0,0.010619765809953224,50.32176029046335
69,106168.0,40185.0,692.0,11.0,0.456,0,2,6,84354.0,9.0,8.37,9.0,Salaried,Mortgage,Debt consolidation,East,0,0.19494327729944103,3525.208019225117
67,223779.0,69432.0,661.0,10.0,0.28,0,7,0,71328.0,9.0,16.2,26.0,Salaried,Own,Debt consolidation,West,0,0.015492910466175668,484.066691769379
48,57490.0,114921.0,783.0,9.0,0.401,1,3,0,12413.0,11.0,10.3,30.0,Salaried,Rent,Home improvement,South,0,0.021797545593613528,1127.2480817236471
30,51881.0,29985.0,634.0,2.0,0.459,0,1,4,5711.0,8.0,12.6,4.0,Salaried,Own,Debt consolidation,Central,0,0.30120999135645177,4064.3017158704433
62,29286.0,10000.0,729.0,3.0,0.188,2,10,6,43763.0,9.0,14.27,47.0,Salaried,Rent,Debt consolidation,West,0,0.5055849747125982,2275.132386206692
60,87826.0,31500.0,760.0,27.0,0.221,0,8,4,34547.0,15.0,9.87,57.0,Salaried,Rent,Education,East,0,0.007135061774288238,101.13950065053578
69,63908.0,38425.0,682.0,3.0,0.247,0,8,1,12415.0,2.0,6.77,32.0,Salaried,Mortgage,Debt consolidation,South,0,0.0042242735429056716,73.0429698987677
52,85665.0,18465.0,693.0,7.0,0.335,0,10,4,29888.0,13.0,10.93,9.0,Unemployed,Rent,Business,East,0,0.04550055290586674,378.07546923307325
27,32000.0,25883.0,719.0,10.0,0.244,2,9,5,44000.0,20.0,11.99,18.0,Unemployed,Rent,Debt consolidation,East,1,0.8476797977682557,9873.223292536093
45,72648.0,15328.0,670.0,11.0,0.475,0,3,2,11930.0,6.0,12.56,11.0,Contract,Mortgage,Debt consolidation,North,0,0.007742313925253166,53.403384530826244
42,67028.0,19925.0,586.0,14.0,0.182,0,5,6,94870.0,8.0,10.27,27.0,Salaried,Own,Home improvement,East,1,0.8196761095849884,7349.420917566403
62,64632.0,47246.0,676.0,5.0,0.062,1,1,4,48548.0,11.0,10.43,6.0,Contract,Own,Debt consolidation,West,0,0.11423787245304416,2428.777134862436
40,41118.0,62428.0,781.0,3.0,0.052,0,5,3,99038.0,8.0,9.39,29.0,Salaried,Own,Medical,East,0,0.014363053288752923,403.4955108196204
37,115166.0,10000.0,721.0,3.0,0.371,0,10,3,38207.0,4.0,13.35,19.0,Salaried,Own,Business,East,0,0.0043815068069168895,19.716780631126003
24,184918.0,15011.0,694.0,4.0,0.14,0,2,0,7350.0,6.0,12.4,9.0,Salaried,Rent,Debt consolidation,North,0,0.003387461828858852,22.8821352808501
61,32510.0,10000.0,732.0,12.0,0.255,0,10,4,7279.0,7.0,6.75,49.0,Salaried,Mortgage,Medical,North,0,0.00627395777513718,28.232809988117314
58,88987.0,87443.0,682.0,6.0,0.25,3,6,2,1105.0,5.0,5.0,6.0,Salaried,Own,Debt consolidation,East,0,0.2368307342041915,9319.135450957703
23,12298.0,42323.0,692.0,4.0,0.293,0,12,1,7580.0,5.0,11.6,41.0,Salaried,Own,Home improvement,East,0,0.01667847368952011,317.6473688827018
42,86486.0,10000.0,666.0,0.0,0.438,0,9,3,14787.0,7.0,13.43,14.0,Salaried,Rent,Home improvement,West,0,0.016839397929907508,75.77729068458379
44,21406.0,20986.0,716.0,2.0,0.261,0,6,2,5478.0,9.0,13.61,31.0,Salaried,Rent,Medical,North,0,0.012465244629942833,117.71803071179114
43,44858.0,17808.0,661.0,6.0,0.095,1,11,2,34793.0,14.0,13.65,5.0,Salaried,Own,Debt consolidation,North,0,0.02342225568277737,187.6965881395047
66,29081.0,12495.0,673.0,6.0,0.302,0,9,3,38821.0,7.0,13.31,12.0,Contract,Own,Education,East,0,0.010115529417083794,56.87709302990791
28,53179.0,47916.0,738.0,10.0,0.289,0,5,1,39392.0,3.0,9.09,8.0,Self-employed,Own,Medical,East,0,0.006280726384224144,135.42627844191784
36,94972.0,47101.0,679.0,3.0,0.481,1,6,2,5775.0,12.0,6.28,3.0,Contract,Mortgage,Other,West,0,0.0401230129624467,850.4253150948908
29,21557.0,26959.0,721.0,16.0,0.085,0,12,1,21860.0,14.0,14.75,22.0,Self-employed,Rent,Debt consolidation,West,0,0.014278990011899919,173.22628127886446
32,49133.0,13613.0,726.0,3.0,0.42,0,11,6,16719.0,6.0,12.96,5.0,Contract,Rent,Other,North,0,0.10743700102941699,658.1429527560541
65,45146.0,13699.0,686.0,3.0,0.204,0,1,5,94048.0,3.0,9.19,14.0,Salaried,Own,Medical,East,0,0.03184608883980081,196.31680695739408
67,142854.0,22764.0,671.0,5.0,0.032,0,10,2,16892.0,7.0,13.96,32.0,Self-employed,Rent,Medical,North,0,0.005278187462159051,54.068696724864886
23,75923.0,15633.0,617.0,5.0,0.229,0,6,2,62853.0,7.0,11.5,18.0,Salaried,Rent,Medical,North,0,0.027598946424076395,194.1544482514138
51,31336.0,21931.0,630.0,8.0,0.516,2,9,3,27272.0,5.0,12.77,3.0,Salaried,Rent,Business,North,1,0.9461560097830621,9337.56635274855
32,46202.0,33475.0,724.0,5.0,0.377,0,13,1,14320.0,5.0,14.15,47.0,Salaried,Mortgage,Medical,East,0,0.004907440964767339,73.924463833014
30,140907.0,10000.0,722.0,8.0,0.176,0,1,1,29565.0,8.0,6.11,9.0,Salaried,Mortgage,Debt consolidation,North,0,0.002999962833780348,13.499832752011566
35,88690.0,12474.0,636.0,10.0,0.332,0,3,6,9356.0,17.0,9.13,3.0,Contract,Rent,Debt consolidation,South,1,0.7096627080613069,3983.549679160534
30,36133.0,21477.0,712.0,19.0,0.314,2,9,2,41245.0,13.0,15.12,15.0,Salaried,Own,Business,West,0,0.040881286455748705,395.1033251445518
45,51695.0,71254.0,702.0,6.0,0.299,2,7,0,35105.0,5.0,11.04,7.0,Salaried,Mortgage,Business,North,0,0.0447926929333352,1436.24634402234
69,52611.0,41523.0,741.0,3.0,0.363,0,6,3,65727.0,3.0,11.23,26.0,Contract,Own,Debt consolidation,South,0,0.006599270478101412,123.30967862799223
49,44539.0,21967.0,809.0,4.0,0.368,0,4,4,77474.0,14.0,12.42,7.0,Salaried,Rent,Education,East,0,0.008954872859407395,88.52026144617102
56,23374.0,29784.0,722.0,2.0,0.165,3,10,3,123916.0,3.0,11.87,13.0,Contract,Own,Debt consolidation,East,0,0.49759607714505927,6669.180702759801
45,41246.0,20412.0,652.0,8.0,0.211,0,6,5,10950.0,5.0,14.01,37.0,Contract,Rent,Other,West,1,0.2601643422838257,2389.7135496138526
21,128548.0,49410.0,731.0,4.0,0.477,1,13,3,30469.0,1.0,14.59,11.0,Salaried,Own,Other,West,0,0.02331554006250893,518.4093755198548
25,48551.0,30495.0,633.0,9.0,0.131,1,5,4,92351.0,9.0,10.21,10.0,Salaried,Rent,Medical,South,1,0.6137175801641027,8421.892923196941
34,56569.0,57475.0,812.0,9.0,0.519,0,10,0,26076.0,3.0,9.07,33.0,Salaried,Own,Business,South,0,0.010836041497099491,280.26066827060697
32,64685.0,10000.0,623.0,2.0,0.202,0,1,5,8878.0,3.0,7.26,54.0,Salaried,Rent,Business,South,1,0.559113002317075,2516.008510426838
62,202800.0,12032.0,714.0,12.0,0.221,0,1,5,21483.0,7.0,6.53,36.0,Unemployed,Rent,Medical,South,0,0.05879126066412575,318.3194017398425
62,60167.0,27063.0,690.0,2.0,0.301,1,7,0,23466.0,9.0,11.52,10.0,Unemployed,Own,Business,Central,0,0.016103166114685884,196.10999305278486
62,109280.0,31893.0,667.0,3.0,0.435,0,8,0,39187.0,32.0,9.54,13.0,Salaried,Rent,Other,Central,0,0.008282361606702659,118.86721142515556
52,43088.0,133286.0,664.0,2.0,0.215,2,11,1,19885.0,11.0,9.72,31.0,Contract,Rent,Business,South,1,0.4581075462951112,27476.695086970587
