customer_id,age,gender,marital_status,education,employment_type,region,city_tier,residency_type,annual_income,monthly_income,monthly_expenses,savings_balance,existing_debt,loan_amount,tenure_months,interest_rate,credit_history_years,num_active_accounts,num_open_loans,credit_utilization,delinquency_30,delinquency_60,delinquency_90,recent_inquiries,repayment_ratio,avg_balance,txn_count_month,cashflow_stability,salary_credit_flag,overdraft_usage,collateral_flag,collateral_value,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,bureau_score,credit_score_band,dti,affordability_ratio,default_probability,risk_band,approval_status,loan_status,default
CUST001215,24,Male,Married,Bachelor,Self-employed,East,Tier2,Family,89068.0,7422.33,5127.54,22944.84,52226.75,52373.18,23,9.98,22,6,0,0.413,0,1,0,0,1.445,33427.84,34,0.619,1,1,0,0.0,Good,Complete,0.485,Review,850.0,Excellent,1.174,0.309,0.277,Medium,Rejected,Performing,0
CUST001216,26,Male,Married,Bachelor,Salaried,South,Tier1,Rent,35182.0,2931.83,1351.49,10794.75,21458.38,30201.99,46,13.83,25,1,3,0.37,0,0,0,3,2.147,6730.32,140,0.559,1,1,1,33732.0,Good,Complete,0.373,Review,850.0,Excellent,1.468,0.539,0.855,Critical,Rejected,Defaulted,1
CUST001217,43,Female,Single,Associate,Self-employed,North,Tier1,Family,80209.0,6684.08,3023.4,27004.55,38056.56,52382.27,25,9.95,4,8,2,0.235,0,0,0,1,2.204,29596.26,81,0.715,1,0,0,0.0,Good,Complete,0.496,Review,752.0,Very Good,1.128,0.548,0.183,Low,Rejected,Performing,0
CUST001218,53,Male,Married,Associate,Salaried,West,Tier3,Own,38764.0,3230.33,2092.19,9792.43,13715.33,34843.99,67,10.6,24,7,4,0.572,0,0,0,2,1.536,7797.47,49,0.793,1,0,1,39623.0,Good,Complete,0.516,Review,850.0,Excellent,1.253,0.352,0.563,High,Rejected,At Risk,0
CUST001219,57,Female,Married,Master,Salaried,South,Tier2,Rent,114146.0,9512.17,4929.82,32028.64,59296.81,12069.14,57,8.61,20,1,1,0.513,1,0,0,2,1.926,43851.97,45,0.618,1,0,0,0.0,Good,Partial,0.761,Rejected,850.0,Excellent,0.625,0.482,0.649,High,Rejected,At Risk,0
CUST001220,40,Female,Divorced,Bachelor,Salaried,West,Tier3,Own,61719.0,5143.25,2872.95,3697.81,18166.88,24615.39,39,5.0,22,11,2,0.212,0,0,0,1,1.787,4455.76,71,0.835,1,0,0,0.0,Good,Complete,0.624,Review,850.0,Excellent,0.693,0.441,0.284,Medium,Rejected,Performing,0
CUST001221,50,Male,Married,High School,Contract,North,Tier3,Rent,58761.0,4896.75,3873.35,17793.63,24168.51,5056.66,32,10.08,17,8,0,0.178,0,0,0,0,1.261,12331.13,140,0.68,1,1,0,0.0,Good,Complete,0.437,Review,850.0,Excellent,0.497,0.209,0.056,Low,Rejected,Performing,0
CUST001222,45,Female,Married,Master,Contract,North,Tier1,Own,65437.0,5453.08,3969.5,9776.58,24438.54,31665.2,19,9.18,16,9,1,0.316,0,0,0,2,1.371,6812.63,82,0.765,0,0,0,0.0,Good,Complete,0.539,Review,850.0,Excellent,0.857,0.272,0.328,Medium,Rejected,Performing,0
CUST001223,64,Male,Married,Bachelor,Salaried,South,Tier1,Rent,71088.0,5924.0,3801.6,13394.67,43626.95,59220.32,80,11.04,18,11,2,0.344,1,0,0,1,1.554,8768.41,17,0.87,0,1,1,136629.0,Good,Complete,0.502,Review,804.0,Excellent,1.447,0.358,0.945,Critical,Rejected,Defaulted,1
CUST001224,50,Male,Single,High School,Salaried,North,Tier2,Rent,90709.0,7559.08,6367.26,11354.22,43633.1,61079.26,16,5.0,22,6,4,0.131,1,0,0,1,1.186,9483.2,126,0.99,1,1,0,0.0,Good,Partial,0.759,Rejected,850.0,Excellent,1.154,0.158,0.748,High,Rejected,At Risk,0
CUST001225,39,Male,Single,High School,Salaried,North,Tier2,Family,104014.0,8667.83,6400.21,8733.25,66311.01,10753.75,17,9.79,15,4,0,0.559,1,0,0,2,1.352,6973.28,46,0.99,1,0,0,0.0,Good,Complete,0.52,Review,809.0,Excellent,0.741,0.262,0.829,Critical,Rejected,Defaulted,1
CUST001226,64,Male,Married,Associate,Self-employed,North,Tier2,Own,27729.0,2310.75,1127.48,8827.04,14143.62,19776.19,6,8.02,9,4,1,0.323,0,0,1,1,2.035,10359.9,132,0.737,1,0,0,0.0,Average,Partial,0.834,Rejected,776.0,Very Good,1.223,0.512,0.303,Medium,Rejected,Performing,0
CUST001227,25,Male,Single,Bachelor,Salaried,East,Tier2,Own,54058.0,4504.83,3613.02,18318.38,5864.88,4626.15,73,7.85,11,5,3,0.286,0,0,0,2,1.244,19214.02,21,0.757,1,0,1,5362.0,Good,Complete,0.46,Review,820.0,Excellent,0.194,0.198,0.029,Low,Rejected,Performing,0
CUST001228,65,Female,Single,Master,Contract,South,Tier1,Rent,48493.0,4041.08,2533.75,11711.26,25062.89,33885.54,49,10.51,26,9,1,0.183,0,0,1,3,1.588,8800.95,29,0.825,1,0,0,0.0,Good,Partial,0.699,Rejected,850.0,Excellent,1.216,0.373,0.827,Critical,Rejected,Defaulted,1
CUST001229,27,Female,Single,High School,Self-employed,North,Tier2,Family,43760.0,3646.67,2052.89,2351.16,23524.02,30409.36,50,11.59,27,8,4,0.644,0,0,0,2,1.766,1605.82,114,0.99,1,1,0,0.0,Average,Complete,0.58,Review,850.0,Excellent,1.232,0.437,0.601,High,Rejected,At Risk,0
CUST001230,33,Female,Married,Associate,Contract,West,Tier2,Own,33811.0,2817.58,1869.65,5199.63,18794.19,7257.1,82,10.45,0,10,2,0.227,0,0,0,2,1.499,5819.41,24,0.491,1,0,1,7433.0,Good,Complete,0.487,Review,698.0,Good,0.77,0.336,0.587,High,Rejected,At Risk,0
CUST001231,57,Male,Married,Associate,Salaried,South,Tier3,Rent,61235.0,5102.92,2482.91,6539.95,34544.93,9930.44,68,6.51,23,12,4,0.387,1,0,0,2,2.05,7093.63,133,0.719,1,0,0,0.0,Good,Pending,0.663,Rejected,850.0,Excellent,0.726,0.513,0.264,Medium,Rejected,Performing,0
CUST001232,54,Other,Married,Bachelor,Self-employed,East,Tier1,Own,34333.0,2861.08,2412.13,10242.07,17723.69,3989.93,71,9.64,16,10,0,0.167,1,0,0,1,1.181,10784.98,42,0.904,0,0,0,0.0,Average,Complete,0.604,Review,849.0,Excellent,0.632,0.157,0.324,Medium,Rejected,Performing,0
CUST001233,64,Male,Married,Master,Salaried,South,Tier2,Family,92116.0,7676.33,3655.89,19273.8,55090.62,59464.22,19,15.19,11,7,3,0.592,0,0,0,1,2.091,14683.43,130,0.951,1,1,0,0.0,Good,Complete,0.524,Review,755.0,Very Good,1.244,0.524,0.615,High,Rejected,At Risk,0
CUST001234,54,Female,Divorced,High School,Salaried,North,Tier2,Rent,43069.0,3589.08,1642.39,4389.76,21774.34,18521.72,80,13.05,10,10,4,0.256,0,0,0,0,2.168,2567.07,61,0.683,1,1,1,27914.0,Good,Pending,0.761,Rejected,850.0,Excellent,0.936,0.542,0.312,Medium,Rejected,Performing,0
CUST001235,49,Female,Married,Master,Salaried,West,Tier2,Rent,71722.0,5976.83,4376.22,15920.34,36418.82,45212.16,48,6.09,4,8,3,0.196,0,0,0,0,1.364,19156.69,43,0.843,1,0,1,84774.0,Good,Complete,0.596,Review,838.0,Excellent,1.138,0.268,0.197,Low,Rejected,Performing,0
CUST001236,36,Female,Married,Associate,Salaried,South,Tier1,Own,42133.0,3511.08,1608.15,9952.77,15872.46,24019.02,51,10.77,21,10,2,0.215,0,0,0,2,2.169,14743.13,102,0.712,1,0,0,0.0,Good,Complete,0.585,Review,850.0,Excellent,0.947,0.542,0.693,High,Rejected,At Risk,0
CUST001237,21,Male,Married,Bachelor,Salaried,West,Tier1,Rent,41207.0,3433.92,2215.74,9139.4,13676.91,15126.17,70,9.46,19,4,2,0.18,1,0,0,1,1.543,13374.5,13,0.511,0,1,0,0.0,Good,Complete,0.554,Review,839.0,Excellent,0.699,0.355,0.248,Low,Rejected,Performing,0
CUST001238,26,Female,Single,Bachelor,Self-employed,North,Tier1,Rent,50230.0,4185.83,2155.46,10906.28,24692.76,23442.6,72,9.66,4,2,3,0.482,0,0,0,2,1.933,8153.54,52,0.817,1,1,0,0.0,Good,Partial,0.819,Rejected,784.0,Very Good,0.958,0.485,0.88,Critical,Rejected,Defaulted,1
CUST001239,34,Female,Married,Bachelor,Contract,North,Tier1,Rent,38791.0,3232.58,1834.98,3486.17,4062.16,15775.97,78,8.39,6,6,1,0.493,1,0,0,4,1.754,3991.94,74,0.747,0,0,1,26507.0,Good,Complete,0.488,Review,715.0,Good,0.511,0.432,0.289,Medium,Rejected,Performing,0
CUST001240,22,Male,Married,Master,Student,South,Tier2,Own,97787.0,8148.92,5049.44,6921.23,13675.35,73436.33,34,8.82,7,11,0,0.159,1,0,0,1,1.611,9611.44,63,0.605,1,0,0,0.0,Good,Partial,0.653,Rejected,833.0,Excellent,0.891,0.38,0.761,Critical,Rejected,At Risk,0
CUST001241,43,Female,Divorced,Bachelor,Contract,South,Tier3,Family,68981.0,5748.42,4482.95,8544.62,35910.38,55516.76,49,9.71,16,2,0,0.294,2,0,0,1,1.28,6202.44,133,0.776,1,0,0,0.0,Average,Complete,0.696,Rejected,829.0,Excellent,1.325,0.22,0.816,Critical,Rejected,At Risk,0
CUST001242,55,Male,Single,Master,Unemployed,South,Tier2,Rent,83871.0,6989.25,4105.1,2832.19,12195.69,49052.59,36,10.4,1,7,4,0.226,0,0,0,3,1.698,2090.76,74,0.708,1,0,1,94508.0,Poor,Complete,0.731,Rejected,747.0,Very Good,0.73,0.413,0.528,High,Rejected,At Risk,0
CUST001243,64,Female,Single,Bachelor,Salaried,South,Tier2,Rent,51386.0,4282.17,2418.86,4125.29,28779.54,24830.35,21,8.51,4,7,2,0.395,2,0,0,1,1.764,2463.77,32,0.809,0,0,0,0.0,Good,Complete,0.507,Review,690.0,Good,1.043,0.435,0.671,High,Rejected,At Risk,0
CUST001244,43,Female,Single,Bachelor,Contract,South,Tier2,Own,96683.0,8056.92,6439.65,32785.35,26331.28,21512.35,82,11.85,5,8,4,0.443,1,0,0,0,1.249,33789.6,124,0.731,1,0,0,0.0,Good,Complete,0.549,Review,769.0,Very Good,0.495,0.201,0.228,Low,Rejected,Performing,0
CUST001245,60,Female,Single,High School,Salaried,East,Tier2,Rent,77157.0,6429.75,4977.4,2570.78,39612.12,38353.2,49,14.16,2,3,3,0.166,0,0,0,2,1.288,2443.26,84,0.836,1,1,0,0.0,Good,Complete,0.466,Review,799.0,Very Good,1.01,0.226,0.273,Medium,Rejected,Performing,0
CUST001246,65,Male,Divorced,Bachelor,Self-employed,North,Tier3,Family,40430.0,3369.17,2645.68,9573.41,18399.53,32435.53,62,10.86,24,10,2,0.371,0,0,1,2,1.268,13725.06,99,0.899,1,1,0,0.0,Good,Complete,0.501,Review,850.0,Excellent,1.257,0.215,0.604,High,Rejected,At Risk,0
CUST001247,59,Male,Married,Master,Salaried,East,Tier2,Family,63811.0,5317.58,3060.51,9902.83,2476.31,48189.12,9,12.72,14,1,2,0.278,1,2,0,2,1.73,5902.73,56,0.752,1,2,1,92128.0,Good,Complete,0.484,Review,735.0,Good,0.794,0.424,0.962,Critical,Rejected,Defaulted,1
CUST001248,41,Female,Single,Bachelor,Contract,North,Tier1,Family,83924.0,6993.67,4834.41,6629.09,5539.63,59308.67,62,5.86,23,1,4,0.286,1,1,0,4,1.445,4380.56,105,0.46,1,2,1,93368.0,Poor,Complete,0.589,Review,837.0,Excellent,0.773,0.309,0.985,Critical,Rejected,Defaulted,1
CUST001249,35,Male,Married,Master,Self-employed,East,Tier2,Own,48534.0,4044.5,2930.46,10602.36,2830.17,10073.63,59,12.35,28,9,0,0.107,1,0,0,3,1.374,12766.59,129,0.598,1,0,1,10531.0,Average,Complete,0.804,Rejected,850.0,Excellent,0.266,0.275,0.112,Low,Rejected,Performing,0
CUST001250,65,Female,Married,PhD,Contract,North,Tier2,Own,82692.0,6891.0,5810.7,14142.53,39457.35,41149.56,30,12.27,0,9,0,0.264,0,0,0,0,1.183,21055.81,47,0.92,1,2,1,98711.0,Good,Complete,0.581,Review,781.0,Very Good,0.975,0.157,0.296,Medium,Rejected,Performing,0
CUST001251,31,Male,Single,High School,Salaried,East,Tier2,Rent,31375.0,2614.58,1947.23,9679.22,2458.15,12138.71,70,8.48,5,5,2,0.549,1,0,0,2,1.337,11715.51,43,0.684,1,0,0,0.0,Good,Complete,0.44,Review,763.0,Very Good,0.465,0.255,0.113,Low,Rejected,Performing,0
CUST001252,39,Female,Single,Bachelor,Unemployed,North,Tier1,Own,56391.0,4699.25,3218.43,10716.02,6221.16,6637.69,69,8.6,28,4,4,0.318,0,0,0,1,1.456,7471.52,120,0.616,1,0,0,0.0,Poor,Complete,0.846,Rejected,850.0,Excellent,0.228,0.315,0.581,High,Rejected,At Risk,0
CUST001253,24,Male,Single,Master,Salaried,South,Tier3,Own,49861.0,4155.08,2066.17,3476.01,19183.78,37691.57,38,10.53,2,3,3,0.336,0,0,0,3,2.001,4752.93,40,0.848,1,1,1,44483.0,Good,Complete,0.595,Review,761.0,Very Good,1.141,0.503,0.838,Critical,Rejected,Defaulted,1
CUST001254,56,Male,Married,High School,Salaried,West,Tier3,Rent,115148.0,9595.67,5947.85,30714.81,12523.81,12248.66,59,5.0,14,9,2,0.095,0,0,0,0,1.612,31449.19,101,0.48,1,1,1,12697.0,Good,Pending,0.635,Review,833.0,Excellent,0.215,0.38,0.021,Low,Rejected,Performing,0
CUST001255,50,Male,Married,High School,Salaried,North,Tier3,Family,39850.0,3320.83,2209.17,13795.41,16006.0,7351.42,50,9.26,24,7,4,0.453,0,0,0,1,1.497,14895.9,26,0.701,1,0,1,7792.0,Good,Pending,0.703,Rejected,850.0,Excellent,0.586,0.335,0.321,Medium,Rejected,Performing,0
CUST001256,24,Male,Single,Associate,Salaried,East,Tier3,Family,62232.0,5186.0,4132.46,18117.22,27304.68,16230.9,17,9.12,22,7,3,0.075,0,0,0,1,1.252,14766.81,28,0.578,1,1,0,0.0,Good,Complete,0.381,Review,850.0,Excellent,0.7,0.203,0.164,Low,Rejected,Performing,0
CUST001257,30,Male,Married,Master,Self-employed,West,Tier3,Own,112294.0,9357.83,5596.01,10995.29,67246.72,38568.0,75,10.74,1,2,2,0.159,1,0,0,2,1.669,7763.82,135,0.763,0,0,0,0.0,Good,Partial,0.705,Rejected,749.0,Very Good,0.942,0.402,0.633,High,Rejected,At Risk,0
CUST001258,45,Male,Married,PhD,Salaried,East,Tier1,Rent,67276.0,5606.33,2867.57,7564.33,19913.71,53758.7,21,10.92,20,7,3,0.169,1,1,0,0,1.948,9769.28,98,0.719,0,0,1,61849.0,Good,Complete,0.502,Review,847.0,Excellent,1.095,0.489,0.514,High,Rejected,At Risk,0
CUST001259,45,Male,Single,Master,Contract,South,Tier1,Own,41078.0,3423.17,1844.75,1322.18,18610.38,10616.36,38,11.07,9,9,3,0.488,1,1,0,0,1.845,1864.75,9,0.815,1,1,0,0.0,Average,Complete,0.558,Review,748.0,Very Good,0.711,0.461,0.179,Low,Rejected,Performing,0
CUST001260,57,Male,Married,Bachelor,Unemployed,South,Tier2,Rent,84020.0,7001.67,4975.58,14066.86,13744.07,45918.6,69,5.0,11,3,3,0.244,0,0,0,2,1.406,14487.43,46,0.962,0,0,1,91283.0,Average,Complete,0.666,Rejected,780.0,Very Good,0.71,0.289,0.807,Critical,Rejected,At Risk,0
CUST001261,32,Female,Single,Bachelor,Self-employed,South,Tier3,Own,138864.0,11572.0,5910.02,19513.28,25254.37,41375.51,32,9.25,25,6,0,0.146,1,0,0,2,1.955,14816.48,130,0.532,1,0,1,91037.0,Good,Complete,0.594,Review,850.0,Excellent,0.48,0.489,0.272,Medium,Rejected,Performing,0
CUST001262,62,Female,Single,High School,Self-employed,North,Tier2,Rent,62234.0,5186.17,3791.71,17274.39,35337.53,15211.1,37,8.76,14,10,2,0.189,3,0,0,3,1.365,21972.47,105,0.974,1,2,0,0.0,Good,Complete,0.529,Review,805.0,Excellent,0.812,0.269,0.776,Critical,Rejected,At Risk,0
CUST001263,41,Female,Married,PhD,Salaried,South,Tier3,Family,125602.0,10466.83,4786.55,4483.94,49146.78,82447.65,13,13.02,2,10,4,0.113,0,0,0,2,2.181,3595.46,115,0.455,1,0,0,0.0,Good,Partial,0.725,Rejected,773.0,Very Good,1.048,0.543,0.673,High,Rejected,At Risk,0
CUST001264,58,Male,Single,Master,Salaried,South,Tier3,Family,77732.0,6477.67,4751.93,8517.31,37268.23,20266.01,53,9.58,9,9,1,0.109,0,0,0,5,1.36,12078.82,142,0.509,0,0,1,34052.0,Good,Complete,0.454,Review,781.0,Very Good,0.74,0.266,0.26,Medium,Rejected,Performing,0
CUST001265,31,Male,Married,Bachelor,Salaried,South,Tier3,Rent,145873.0,12156.08,6642.78,8457.69,15266.63,39525.47,33,13.98,4,1,4,0.109,0,0,0,1,1.826,9711.63,10,0.435,1,0,0,0.0,Good,Complete,0.53,Review,814.0,Excellent,0.376,0.454,0.092,Low,Rejected,Performing,0
CUST001266,22,Male,Married,High School,Salaried,South,Tier2,Rent,77320.0,6443.33,5302.35,11077.76,200.2,45071.06,73,11.21,14,3,4,0.162,0,0,0,1,1.213,12677.78,112,0.617,1,0,0,0.0,Good,Pending,0.794,Rejected,836.0,Excellent,0.586,0.177,0.39,Medium,Rejected,Performing,0
CUST001267,23,Female,Single,Master,Salaried,West,Tier3,Own,158404.0,13200.33,9138.38,23624.77,18126.01,99588.63,60,7.87,16,3,2,0.233,0,0,0,1,1.443,20637.36,134,0.749,1,0,0,0.0,Good,Complete,0.471,Review,849.0,Excellent,0.743,0.308,0.042,Low,Rejected,Performing,0
CUST001268,37,Female,Divorced,Master,Self-employed,North,Tier3,Rent,50440.0,4203.33,3361.36,7821.32,720.57,11275.27,50,12.48,3,1,1,0.369,0,0,0,3,1.246,10413.75,55,0.882,1,1,1,17109.0,Good,Complete,0.543,Review,720.0,Good,0.238,0.2,0.093,Low,Rejected,Performing,0
CUST001269,63,Male,Single,PhD,Self-employed,West,Tier2,Family,65255.0,5437.92,4241.69,20517.84,34319.02,40332.3,78,11.56,18,9,4,0.33,0,0,0,3,1.279,10662.5,135,0.508,1,0,0,0.0,Average,Complete,0.567,Review,800.0,Excellent,1.144,0.22,0.744,High,Rejected,At Risk,0
CUST001270,23,Male,Married,Bachelor,Unemployed,West,Tier1,Own,38870.0,3239.17,2113.92,6995.14,11683.84,12996.82,6,8.09,11,1,0,0.374,0,0,0,3,1.526,9609.19,70,0.799,0,0,1,24513.0,Good,Complete,0.533,Review,782.0,Very Good,0.635,0.347,0.738,High,Rejected,At Risk,0
CUST001271,37,Male,Married,Associate,Contract,West,Tier1,Own,85874.0,7156.17,4979.32,19466.84,51825.26,39349.3,35,5.0,29,5,3,0.124,0,0,0,0,1.436,27471.67,118,0.857,1,0,0,0.0,Average,Complete,0.721,Rejected,850.0,Excellent,1.062,0.304,0.11,Low,Rejected,Performing,0
CUST001272,25,Male,Married,Associate,Contract,North,Tier1,Family,66782.0,5565.17,4637.38,6046.96,18234.26,15201.61,73,8.33,10,1,1,0.432,0,0,0,2,1.198,7598.81,91,0.564,1,0,0,0.0,Good,Complete,0.544,Review,797.0,Very Good,0.501,0.167,0.363,Medium,Rejected,Performing,0
CUST001273,62,Female,Divorced,Bachelor,Unemployed,West,Tier2,Own,82641.0,6886.75,3359.77,7671.3,36219.91,28221.11,83,16.47,1,9,0,0.128,0,0,0,1,2.04,9024.86,58,0.808,1,1,0,0.0,Good,Complete,0.487,Review,753.0,Very Good,0.78,0.512,0.11,Low,Rejected,Performing,0
CUST001274,51,Male,Single,Master,Salaried,East,Tier2,Rent,77395.0,6449.58,4486.75,21782.07,646.69,66250.21,47,6.13,11,11,1,0.244,0,0,0,3,1.436,30852.36,149,0.835,1,0,0,0.0,Good,Complete,0.517,Review,768.0,Very Good,0.864,0.304,0.143,Low,Rejected,Performing,0
CUST001275,55,Male,Single,High School,Unemployed,North,Tier1,Own,75442.0,6286.83,3941.38,3270.16,48465.27,56154.96,63,7.28,12,9,3,0.331,0,0,0,1,1.592,2387.23,58,0.664,0,1,1,93593.0,Good,Complete,0.848,Rejected,850.0,Excellent,1.387,0.373,0.939,Critical,Rejected,Defaulted,1
CUST001276,53,Male,Married,Bachelor,Salaried,North,Tier3,Own,89145.0,7428.75,5476.7,28902.09,47817.94,47631.71,40,9.94,7,11,1,0.347,0,0,0,0,1.354,42571.97,22,0.99,1,0,0,0.0,Good,Complete,0.622,Review,769.0,Very Good,1.071,0.263,0.274,Medium,Rejected,Performing,0
CUST001277,50,Male,Married,Master,Salaried,East,Tier2,Family,94254.0,7854.5,4350.71,31761.43,58082.26,19345.25,11,8.62,13,10,1,0.112,0,0,0,2,1.802,28863.47,140,0.685,0,0,0,0.0,Average,Complete,0.511,Review,793.0,Very Good,0.821,0.446,0.102,Low,Rejected,Performing,0
CUST001278,55,Male,Married,Associate,Contract,South,Tier2,Rent,73418.0,6118.17,3557.45,2273.31,3797.97,48920.53,15,7.67,22,4,3,0.388,0,0,0,0,1.716,2402.83,25,0.642,1,0,1,115584.0,Good,Pending,0.739,Rejected,850.0,Excellent,0.718,0.419,0.517,High,Rejected,At Risk,0
CUST001279,21,Male,Married,Bachelor,Contract,East,Tier3,Family,68795.0,5732.92,4856.27,6981.64,39772.14,26151.68,65,13.52,3,12,3,0.474,1,0,0,3,1.177,9205.81,32,0.863,1,0,0,0.0,Poor,Complete,0.763,Rejected,690.0,Good,0.958,0.153,0.824,Critical,Rejected,At Risk,0
CUST001280,59,Male,Single,Master,Salaried,East,Tier2,Own,42117.0,3509.75,1994.31,1025.15,18105.51,23515.48,80,9.44,7,7,0,0.41,0,1,0,2,1.752,742.91,64,0.984,0,0,1,53450.0,Good,Complete,0.333,Approved,758.0,Very Good,0.988,0.432,0.664,High,Rejected,At Risk,0
CUST001281,54,Male,Married,Bachelor,Self-employed,East,Tier2,Rent,98314.0,8192.83,4550.79,15176.49,46962.74,48414.75,37,8.36,15,6,3,0.212,0,0,0,0,1.797,14359.89,114,0.664,1,0,0,0.0,Average,Complete,0.645,Review,814.0,Excellent,0.97,0.445,0.455,Medium,Rejected,At Risk,0
CUST001282,54,Female,Married,Bachelor,Unemployed,East,Tier3,Own,41290.0,3440.83,2851.72,11712.13,23160.39,36547.67,72,6.34,19,4,4,0.29,0,1,0,2,1.204,12995.16,87,0.661,1,0,0,0.0,Good,Complete,0.83,Rejected,825.0,Excellent,1.446,0.171,0.989,Critical,Rejected,Defaulted,1
CUST001283,38,Female,Married,Master,Salaried,North,Tier3,Own,55473.0,4622.75,2337.45,5026.02,21135.58,42611.21,22,5.43,22,5,2,0.227,0,1,1,2,1.973,4698.12,147,0.727,0,0,1,60194.0,Average,Complete,0.838,Rejected,849.0,Excellent,1.149,0.494,0.884,Critical,Rejected,Defaulted,1
CUST001284,57,Male,Single,High School,Contract,West,Tier2,Family,62356.0,5196.33,3742.15,10075.91,5081.3,25797.34,6,6.47,17,3,3,0.054,0,0,0,4,1.386,12241.84,8,0.656,1,1,1,59350.0,Poor,Complete,0.698,Rejected,850.0,Excellent,0.495,0.28,0.223,Low,Rejected,Performing,0
CUST001285,38,Female,Married,Bachelor,Salaried,South,Tier2,Own,33540.0,2795.0,1463.81,2149.03,4696.54,18933.02,46,7.6,26,4,3,0.3,0,0,1,1,1.9,3017.93,112,0.679,1,0,1,46287.0,Good,Complete,0.415,Review,850.0,Excellent,0.705,0.476,0.208,Low,Rejected,Performing,0
CUST001286,23,Male,Married,Master,Unemployed,South,Tier1,Family,34647.0,2887.25,1746.6,2442.25,5794.7,8776.4,26,7.89,18,10,3,0.06,0,0,0,2,1.646,3576.11,58,0.897,1,0,0,0.0,Good,Partial,0.704,Rejected,803.0,Excellent,0.421,0.395,0.196,Low,Rejected,Performing,0
CUST001287,61,Female,Single,High School,Salaried,West,Tier1,Own,43421.0,3618.42,2167.41,4489.92,22529.9,25784.46,40,10.18,3,4,2,0.193,0,1,0,1,1.662,5638.07,84,0.53,0,1,0,0.0,Good,Complete,0.84,Rejected,732.0,Good,1.113,0.401,0.85,Critical,Rejected,Defaulted,1
CUST001288,31,Female,Single,High School,Self-employed,South,Tier3,Rent,75726.0,6310.5,4494.1,11203.94,19265.3,67637.25,52,8.65,22,8,2,0.228,0,0,0,2,1.401,11084.24,137,0.716,1,1,0,0.0,Average,Pending,0.847,Rejected,850.0,Excellent,1.148,0.288,0.481,Medium,Rejected,At Risk,0
CUST001289,25,Male,Married,High School,Contract,East,Tier2,Own,70659.0,5888.25,4680.72,3976.83,35008.48,48055.41,44,5.0,26,3,3,0.449,1,0,0,0,1.257,4508.46,60,0.99,1,0,0,0.0,Good,Complete,0.582,Review,850.0,Excellent,1.176,0.205,0.278,Medium,Rejected,Performing,0
CUST001290,48,Male,Married,Bachelor,Salaried,East,Tier3,Own,46950.0,3912.5,2074.54,2720.76,14496.16,31468.94,68,10.71,27,7,2,0.557,0,0,0,2,1.876,3211.87,50,0.646,1,0,1,64553.0,Good,Complete,0.467,Review,850.0,Excellent,0.979,0.47,0.352,Medium,Rejected,Performing,0
CUST001291,31,Female,Married,Associate,Unemployed,East,Tier2,Rent,111347.0,9278.92,5501.02,7473.62,61932.99,50444.0,55,9.16,6,11,2,0.762,0,0,0,2,1.684,4804.14,126,0.885,1,0,1,96028.0,Good,Pending,0.813,Rejected,754.0,Very Good,1.009,0.407,0.97,Critical,Rejected,Defaulted,1
CUST001292,59,Male,Married,Bachelor,Salaried,North,Tier2,Own,50985.0,4248.75,2879.74,12530.0,32378.33,26924.57,16,11.16,1,7,4,0.201,0,0,0,3,1.47,8923.26,114,0.705,1,0,0,0.0,Average,Complete,0.552,Review,766.0,Very Good,1.163,0.322,0.304,Medium,Rejected,Performing,0
CUST001293,40,Male,Single,Bachelor,Salaried,North,Tier1,Own,121025.0,10085.42,8556.73,24291.76,78066.12,29998.79,48,5.74,12,2,1,0.22,0,0,0,2,1.178,16008.32,69,0.63,1,0,0,0.0,Good,Complete,0.448,Review,821.0,Excellent,0.893,0.152,0.035,Low,Rejected,Performing,0
CUST001294,21,Female,Single,Bachelor,Self-employed,South,Tier2,Rent,53224.0,4435.33,2113.18,16239.14,11949.67,27014.81,73,10.82,7,5,0,0.451,1,0,0,2,2.088,10082.47,87,0.88,1,0,0,0.0,Good,Complete,0.455,Review,768.0,Very Good,0.732,0.524,0.324,Medium,Rejected,Performing,0
CUST001295,63,Male,Married,Bachelor,Salaried,East,Tier3,Own,44684.0,3723.67,2282.36,10118.34,2481.33,36863.4,20,10.94,21,12,0,0.083,0,0,0,1,1.624,14591.81,51,0.763,0,0,0,0.0,Good,Complete,0.541,Review,850.0,Excellent,0.881,0.387,0.141,Low,Rejected,Performing,0
CUST001296,44,Female,Single,Master,Unemployed,West,Tier3,Family,199085.0,16590.42,11434.01,63609.03,91773.74,34994.8,11,8.14,30,4,2,0.635,1,0,0,1,1.45,38482.25,87,0.862,0,0,1,35903.0,Good,Complete,0.651,Rejected,850.0,Excellent,0.637,0.311,0.702,High,Rejected,At Risk,0
CUST001297,32,Female,Single,Bachelor,Self-employed,North,Tier2,Own,24096.0,2008.0,923.51,5457.44,5197.8,8364.52,48,12.18,7,6,0,0.308,0,0,0,0,2.146,2987.49,150,0.703,1,0,1,18763.0,Good,Complete,0.808,Rejected,788.0,Very Good,0.563,0.54,0.276,Medium,Rejected,Performing,0
